country,page 1 (main category),colour,location,price,Class
29,3,13,3,48,6
9,3,9,4,28,6
29,3,6,3,48,6
9,3,9,5,20,6
29,2,4,3,52,6
29,2,2,4,38,6
29,1,3,4,62,6
29,1,8,1,28,6
29,2,6,6,38,6
29,2,12,1,52,6
29,4,3,1,38,6
29,1,2,3,38,6
29,1,3,1,72,6
29,3,4,1,28,6
29,2,6,5,38,6
29,4,4,3,28,6
29,4,3,1,38,6
29,4,4,3,23,6
29,1,3,2,38,6
29,4,2,1,48,6
29,2,4,1,57,6
29,1,3,1,43,6
29,2,4,1,57,6
29,2,12,1,52,6
29,2,2,4,43,6
29,1,3,4,62,6
29,1,1,5,28,6
29,1,4,2,43,6
29,4,7,3,28,6
29,1,6,5,62,6
29,2,2,4,62,6
29,1,14,6,33,6
29,1,1,5,28,6
29,2,9,4,57,6
29,1,14,5,33,6
29,1,8,1,28,6
29,2,6,5,38,6
29,4,14,5,33,6
29,1,2,1,38,6
29,1,2,5,38,6
29,1,8,1,28,6
29,1,8,1,28,6
29,2,2,4,43,6
29,2,13,3,57,6
29,2,10,2,52,6
29,4,7,6,33,6
29,4,14,4,28,6
29,2,10,2,52,6
46,2,2,4,67,6
29,1,14,5,33,6
29,1,3,2,43,6
29,4,4,2,38,6
29,3,12,1,48,6
29,1,4,2,43,6
29,1,6,2,28,6
29,4,4,5,38,6
29,1,3,1,43,6
29,1,3,1,43,6
24,2,2,4,67,6
29,1,8,1,28,6
29,1,3,1,43,6
29,1,3,3,43,6
29,4,3,1,28,6
29,4,7,6,33,6
29,4,2,1,43,6
29,3,9,6,50,6
29,4,14,1,43,6
29,1,3,1,43,6
29,4,3,1,28,6
29,4,3,1,38,6
29,3,6,4,52,6
29,4,3,1,38,6
9,1,3,1,72,6
29,4,3,1,38,6
29,4,3,1,38,6
29,1,1,5,28,6
29,4,4,2,38,6
29,4,3,1,38,6
29,3,9,4,28,6
29,1,1,1,62,6
29,2,4,1,57,6
29,1,3,3,43,6
29,3,9,5,23,6
29,3,6,4,28,6
29,1,3,3,82,6
29,2,11,2,57,6
29,4,3,1,28,6
29,2,10,2,52,6
29,4,2,2,43,6
9,3,2,3,48,6
16,1,3,4,38,6
29,1,14,5,33,6
29,2,9,5,57,6
29,1,3,1,43,6
29,4,3,1,38,6
29,4,4,1,43,6
29,4,3,1,38,6
29,4,3,1,38,6
29,3,14,6,38,6
9,2,2,5,62,6
9,1,1,5,28,6
29,2,12,5,62,6
29,4,2,1,48,6
29,4,4,4,33,6
29,1,3,2,38,6
29,2,12,6,52,6
16,2,10,2,52,6
29,3,12,1,43,6
29,2,12,1,67,6
29,2,12,1,52,6
29,2,4,1,57,6
29,4,4,4,38,6
29,1,6,5,62,6
29,1,1,5,28,6
46,1,8,1,28,6
29,4,6,2,43,6
29,1,2,4,60,6
16,1,14,5,33,6
29,3,11,3,55,6
29,4,7,6,33,6
29,4,2,5,43,6
29,2,2,3,57,6
29,3,6,4,52,6
29,4,14,2,28,6
29,1,8,1,28,6
29,2,2,2,67,6
29,3,2,5,33,6
29,1,3,1,43,6
29,2,10,2,52,6
9,1,4,6,38,6
29,3,14,4,43,6
46,1,3,3,82,6
46,1,3,3,62,6
46,1,3,4,38,6
46,3,6,2,33,6
46,3,4,1,28,6
29,2,2,4,67,6
29,2,2,4,38,6
29,1,14,5,33,6
24,1,8,1,28,6
9,1,3,2,38,6
29,3,14,6,38,6
29,1,3,4,62,6
46,1,1,1,62,6
29,1,14,5,33,6
29,2,11,2,57,6
29,3,14,6,43,6
29,4,4,5,38,6
29,2,7,2,38,6
9,1,3,3,55,6
9,1,3,1,43,6
29,2,2,4,62,6
29,1,1,4,43,6
29,3,11,2,43,6
29,3,12,1,43,6
29,1,14,5,33,6
29,2,6,6,38,6
29,1,3,3,43,6
29,2,4,1,57,6
29,2,10,2,52,6
29,2,4,1,57,6
29,4,7,6,33,6
29,1,8,1,28,6
46,2,3,1,57,6
29,2,2,4,67,6
29,2,4,1,57,6
29,4,3,2,23,6
29,1,12,1,33,6
29,1,3,1,43,6
29,1,2,4,38,6
29,4,2,6,38,6
29,1,3,2,38,6
9,2,12,5,62,6
29,4,7,3,28,6
29,2,7,2,38,6
29,2,4,1,57,6
9,1,3,1,72,6
9,1,3,2,38,6
9,1,3,1,43,6
9,1,14,5,33,6
9,1,3,1,43,6
9,2,10,2,52,6
29,3,12,1,43,6
9,1,3,1,43,6
14,2,12,5,62,6
29,4,7,1,23,6
29,1,3,2,38,6
9,1,3,1,43,6
29,1,8,1,28,6
29,3,2,4,48,6
24,2,13,3,57,6
44,2,9,5,38,6
29,2,10,2,52,6
29,3,14,4,43,6
29,4,2,3,43,6
29,3,6,2,33,6
29,3,2,4,28,6
41,2,12,5,62,6
9,2,10,2,52,6
9,1,3,3,62,6
29,2,12,1,52,6
29,4,2,6,28,6
41,4,6,3,33,6
29,4,7,1,23,6
29,1,3,2,38,6
29,1,8,1,28,6
29,2,4,1,57,6
29,1,4,6,38,6
29,4,7,6,33,6
29,1,2,6,62,6
29,3,7,6,48,6
29,1,8,1,28,6
29,2,11,2,57,6
29,4,3,2,23,6
29,4,4,4,33,6
29,4,4,2,38,6
9,1,3,3,82,6
29,2,2,4,67,6
9,1,2,4,38,6
29,1,3,4,38,6
29,1,2,6,62,6
34,1,3,1,43,6
29,3,13,6,28,6
29,1,3,2,43,6
29,4,1,3,28,6
29,2,13,1,38,6
29,1,3,3,82,6
29,4,3,1,38,6
29,4,3,1,38,6
29,1,1,5,28,6
29,1,4,6,38,6
29,2,2,4,67,6
29,1,3,2,43,6
29,1,3,2,43,6
29,2,2,3,57,6
29,2,12,5,62,6
29,4,5,4,33,6
29,4,2,6,38,6
29,2,10,2,52,6
29,4,4,5,38,6
29,4,4,1,33,6
29,1,8,1,28,6
29,1,3,1,72,6
29,2,10,2,52,6
29,4,3,1,38,6
29,1,3,2,38,6
29,2,10,2,52,6
34,1,2,6,38,6
29,1,2,6,62,6
29,2,12,1,52,6
29,4,4,5,38,6
29,4,3,1,38,6
29,1,14,5,33,6
29,1,4,2,43,6
29,3,6,4,52,6
29,1,14,5,33,6
29,4,6,2,28,6
29,2,10,2,52,6
29,2,10,2,52,6
29,2,14,2,52,6
29,3,6,1,77,6
29,3,13,6,28,6
29,2,2,4,67,6
29,4,3,1,38,6
29,3,6,1,23,6
29,3,12,1,43,6
29,2,10,2,52,6
29,1,1,5,38,6
29,1,6,5,62,6
29,2,11,2,57,6
29,3,14,3,28,6
29,2,2,4,67,6
29,2,4,1,57,6
29,2,2,4,67,6
29,4,2,1,48,6
29,2,9,5,57,6
29,3,14,3,55,6
29,1,2,4,38,6
29,3,14,6,48,6
29,4,14,3,28,6
29,3,14,6,48,6
29,4,3,1,38,6
9,1,3,3,43,6
29,1,3,4,38,6
29,2,2,2,52,6
9,1,1,5,28,6
29,3,4,1,28,6
29,4,14,1,43,6
29,2,10,2,52,6
29,2,4,1,57,6
29,4,7,6,33,6
29,4,7,6,33,6
29,3,9,6,48,6
29,2,2,4,43,6
29,4,4,5,38,6
29,4,14,4,28,6
29,3,4,2,48,6
29,4,4,2,38,6
29,2,13,3,57,6
29,2,6,5,38,6
29,4,2,2,43,6
29,3,7,4,33,6
29,1,3,5,60,6
29,2,12,5,62,6
29,2,13,3,57,6
29,2,2,3,57,6
29,2,12,5,62,6
29,3,12,1,43,6
29,1,3,4,62,6
29,4,3,1,28,6
29,3,9,5,48,6
46,3,6,4,52,6
46,4,3,1,38,6
29,4,3,1,38,6
29,4,4,1,33,6
29,2,9,5,38,6
29,2,12,6,52,6
29,2,12,1,52,6
29,2,6,6,38,6
29,4,14,1,43,6
29,2,6,6,38,6
29,1,3,2,38,6
29,4,3,1,38,6
29,2,10,2,52,6
29,3,12,1,43,6
29,3,13,1,48,6
46,3,14,4,43,6
29,4,3,1,38,6
29,4,3,1,38,6
29,4,2,1,48,6
29,3,9,5,23,6
29,1,3,2,38,6
29,3,9,5,23,6
29,2,10,2,52,6
29,4,7,3,38,6
29,1,3,1,43,6
29,2,10,2,52,6
29,2,12,6,52,6
29,2,9,4,57,6
29,4,2,2,43,6
29,2,2,4,67,6
29,3,4,1,28,6
29,4,4,4,33,6
29,3,9,5,23,6
46,2,10,2,52,6
29,3,7,4,33,6
34,1,6,1,62,6
29,4,3,1,38,6
29,1,14,5,33,6
29,1,3,3,62,6
29,1,3,4,62,6
29,4,2,2,43,6
29,1,3,5,60,6
29,2,13,1,38,6
29,1,8,1,28,6
46,2,3,1,57,6
46,3,12,1,43,6
46,1,3,2,43,6
46,2,10,2,52,6
46,1,3,1,43,6
46,1,3,1,72,6
9,1,3,4,38,6
29,3,13,6,28,6
29,2,12,6,52,6
29,1,1,5,28,6
29,2,2,3,57,6
29,4,3,1,38,6
29,1,1,6,33,6
29,3,13,1,38,6
29,2,11,2,57,6
29,4,4,3,28,6
29,1,3,4,62,6
29,2,12,5,62,6
44,1,1,5,28,6
44,2,8,1,43,6
29,1,8,1,28,6
29,2,6,6,38,6
9,1,3,2,43,6
9,2,2,4,67,6
29,1,3,4,38,6
29,4,11,1,33,6
29,2,2,4,67,6
29,3,11,2,48,6
29,2,2,4,67,6
29,1,14,5,33,6
9,3,13,3,48,6
29,1,1,5,28,6
29,4,7,2,43,6
29,1,3,2,38,6
29,2,2,5,62,6
29,4,2,2,43,6
29,2,10,2,52,6
29,1,1,1,62,6
9,1,1,6,33,6
9,2,12,1,52,6
29,1,3,2,43,6
9,1,1,5,28,6
9,1,8,1,28,6
9,2,9,5,57,6
29,2,12,1,52,6
29,4,6,5,33,6
9,2,6,3,38,6
9,1,3,2,38,6
9,2,4,1,57,6
41,1,3,2,43,6
9,1,2,5,38,6
9,1,3,2,38,6
29,3,14,3,28,6
9,3,9,4,28,6
29,1,3,3,82,6
34,1,4,2,62,6
29,4,2,3,43,6
29,4,2,2,43,6
29,4,14,4,28,6
9,1,3,1,43,6
9,3,6,1,57,6
9,1,3,1,72,6
9,3,6,2,33,6
9,1,3,2,43,6
29,1,3,2,38,6
29,2,2,4,67,6
29,1,14,6,33,6
9,3,9,5,23,6
9,1,1,5,28,6
29,1,4,6,38,6
29,1,3,2,38,6
29,4,3,1,38,6
29,1,3,2,43,6
29,1,3,1,43,6
29,1,3,2,43,6
9,1,3,2,43,6
29,4,14,4,28,6
29,4,9,5,43,6
29,1,14,5,33,6
21,2,2,5,62,6
29,2,12,5,62,6
29,1,2,4,60,6
29,1,6,2,33,6
29,2,6,5,38,6
29,4,3,1,28,6
9,2,12,6,52,6
29,2,2,4,38,6
29,1,6,5,62,6
29,2,2,4,67,6
29,1,3,4,38,6
29,1,3,2,38,6
29,2,2,4,67,6
29,1,8,1,28,6
29,1,3,4,38,6
29,3,9,5,48,6
29,2,2,4,67,6
29,1,6,2,28,6
29,3,6,1,57,6
29,4,2,1,48,6
29,2,12,6,52,6
29,4,2,2,43,6
29,4,3,1,28,6
29,4,11,3,28,6
29,4,7,6,33,6
29,1,3,1,72,6
29,4,3,2,23,6
29,2,12,1,67,6
34,2,3,1,57,6
9,2,10,2,52,6
29,1,6,5,62,6
29,3,6,1,23,6
29,1,8,1,28,6
29,2,13,3,57,6
29,4,3,1,38,6
29,2,4,3,52,6
29,4,3,2,23,6
29,4,9,5,28,6
29,1,3,2,38,6
29,2,9,4,57,6
29,3,2,4,48,6
29,2,12,6,52,6
29,1,14,5,33,6
29,1,3,3,82,6
29,3,2,4,48,6
29,1,3,1,43,6
29,4,2,2,43,6
29,4,2,6,38,6
29,3,14,6,48,6
29,1,2,4,38,6
29,3,13,3,48,6
29,1,3,1,72,6
29,3,4,1,28,6
29,2,2,4,62,6
29,3,2,5,33,6
29,4,2,6,38,6
29,1,3,2,43,6
29,2,3,1,57,6
29,3,6,3,48,6
29,1,3,4,62,6
29,1,3,4,62,6
29,3,13,3,48,6
29,1,14,5,33,6
29,1,8,1,28,6
29,2,6,3,38,6
29,2,12,1,52,6
29,3,14,3,55,6
29,2,4,1,57,6
29,2,2,4,43,6
29,3,13,6,28,6
29,2,6,6,38,6
29,4,7,6,33,6
29,4,3,1,38,6
29,3,11,2,48,6
29,1,3,4,62,6
29,1,1,5,28,6
29,3,6,1,57,6
29,4,4,4,38,6
29,2,4,1,57,6
29,1,2,4,38,6
29,2,10,2,52,6
29,1,14,6,33,6
29,3,12,1,43,6
29,1,3,1,72,6
29,2,10,2,52,6
29,3,9,5,23,6
29,1,8,1,28,6
29,1,14,5,33,6
29,2,12,6,52,6
29,4,3,1,38,6
29,1,14,5,33,6
29,2,6,3,38,6
29,3,9,5,23,6
29,2,9,5,38,6
29,2,10,2,52,6
29,4,7,6,33,6
29,1,8,1,28,6
29,3,14,6,57,6
29,4,4,4,38,6
29,4,3,1,38,6
29,4,2,6,43,6
29,4,4,5,38,6
29,4,4,4,33,6
29,3,3,2,43,6
9,1,3,2,43,6
29,1,3,1,43,6
29,4,6,6,38,6
29,2,2,4,38,6
29,3,13,3,48,6
29,3,6,3,48,6
29,4,7,6,33,6
46,1,2,4,38,6
29,4,7,6,33,6
29,1,3,4,62,6
29,1,3,2,38,6
29,1,1,1,62,6
29,4,3,1,28,6
29,3,14,5,48,6
29,2,9,4,38,6
29,2,10,2,52,6
29,1,3,4,62,6
9,3,6,1,57,6
29,1,8,1,28,6
29,4,9,4,33,6
46,2,14,2,52,6
46,3,2,4,48,6
46,2,4,1,57,6
46,2,12,1,52,6
46,1,3,2,43,6
29,1,3,4,62,6
29,1,1,1,62,6
29,1,8,1,28,6
29,2,4,1,57,6
29,3,4,1,28,6
29,1,3,2,43,6
29,4,9,4,33,6
29,2,11,2,57,6
29,2,3,1,57,6
29,4,3,1,38,6
29,2,4,1,57,6
29,3,13,1,48,6
29,3,2,3,48,6
29,2,9,5,38,6
29,4,7,6,33,6
44,3,14,6,48,6
9,1,2,4,38,6
29,1,8,1,28,6
29,3,14,6,48,6
29,2,10,2,52,6
9,2,12,6,52,6
29,1,14,5,33,6
29,2,9,5,57,6
9,2,12,1,52,6
29,1,1,5,28,6
29,2,3,1,57,6
29,1,6,1,62,6
29,1,14,5,33,6
29,3,14,3,28,6
29,1,3,4,38,6
16,1,3,1,72,6
29,4,3,1,38,6
9,1,3,4,62,6
9,1,3,4,38,6
9,1,8,1,28,6
29,1,14,5,33,6
29,4,7,1,23,6
9,2,2,5,62,6
9,1,4,2,38,6
19,4,3,1,38,6
29,4,9,1,33,6
9,3,14,6,43,6
29,3,4,2,48,6
9,1,14,5,33,6
29,2,9,5,38,6
9,1,3,2,43,6
29,4,2,3,43,6
29,2,13,1,38,6
29,4,14,5,33,6
29,1,3,2,43,6
9,1,1,1,62,6
12,1,3,1,43,6
29,4,3,1,38,6
29,1,3,4,62,6
9,1,3,1,43,6
29,1,2,2,48,6
29,3,14,4,43,6
29,1,1,5,38,6
29,3,12,1,43,6
29,4,2,6,38,6
29,4,3,1,38,6
29,3,6,2,33,6
24,1,2,4,38,6
29,2,2,4,38,6
29,4,3,1,38,6
29,4,2,5,38,6
29,4,2,1,48,6
29,2,4,1,57,6
29,4,11,1,33,6
29,2,2,4,38,6
29,1,3,2,38,6
29,4,7,6,33,6
46,2,4,1,57,6
29,1,8,1,28,6
29,1,8,1,28,6
29,2,2,4,67,6
29,4,3,2,23,6
9,1,3,4,38,6
29,4,2,2,43,6
29,4,3,1,38,6
29,1,3,1,43,6
29,4,6,2,28,6
29,3,9,5,23,6
29,2,6,5,38,6
29,3,6,2,33,6
29,2,9,5,38,6
29,4,3,1,38,6
29,1,2,6,62,6
29,4,2,2,43,6
29,4,4,5,38,6
29,4,3,2,23,6
29,4,9,5,43,6
29,2,7,2,38,6
29,2,7,2,38,6
29,2,14,2,52,6
29,4,4,4,33,6
29,3,9,5,48,6
29,1,14,5,33,6
29,4,2,2,43,6
29,2,13,1,38,6
29,2,7,2,38,6
29,2,11,2,57,6
29,1,3,3,82,6
29,3,6,1,57,6
29,2,10,2,52,6
29,2,4,1,57,6
29,1,14,5,33,6
9,3,14,6,48,6
29,1,8,1,28,6
29,2,4,1,57,6
29,4,4,5,38,6
29,3,12,5,33,6
29,1,3,3,82,6
29,2,2,4,67,6
29,2,4,1,57,6
29,1,1,1,62,6
29,2,2,4,38,6
29,1,14,5,33,6
29,2,3,1,57,6
29,1,2,6,62,6
29,1,3,2,43,6
29,1,1,6,33,6
29,3,6,3,48,6
29,1,1,5,28,6
29,3,6,4,52,6
29,4,7,6,33,6
29,2,9,5,38,6
29,4,7,6,33,6
29,3,13,3,48,6
29,2,3,1,57,6
29,2,12,1,52,6
29,1,4,2,43,6
29,4,2,1,48,6
29,4,2,2,43,6
29,3,14,5,48,6
29,3,13,6,28,6
29,1,3,2,38,6
29,3,13,3,48,6
29,1,2,4,38,6
29,3,7,2,28,6
29,1,3,3,43,6
29,2,10,2,52,6
29,2,12,5,62,6
29,2,6,6,38,6
29,1,14,5,33,6
29,4,2,5,38,6
29,1,14,5,33,6
29,2,7,2,38,6
29,1,3,1,43,6
29,4,4,4,33,6
29,1,3,3,43,6
29,1,6,2,33,6
9,1,3,1,72,6
29,2,10,2,52,6
29,1,8,1,28,6
29,2,10,2,52,6
29,2,2,6,48,6
29,4,6,2,28,6
29,2,4,1,57,6
29,3,6,1,77,6
29,1,14,5,33,6
29,3,12,2,33,6
29,1,6,4,38,6
29,1,3,5,60,6
29,4,3,1,38,6
29,2,10,2,52,6
29,1,3,4,62,6
29,2,9,5,38,6
46,1,2,4,38,6
29,2,9,5,38,6
29,4,4,5,38,6
29,1,6,5,62,6
29,2,7,2,38,6
29,1,3,1,43,6
29,1,1,1,62,6
29,4,3,1,38,6
46,1,8,1,28,6
46,2,6,3,38,6
46,1,3,3,62,6
46,1,3,3,43,6
46,3,6,1,23,6
29,3,14,6,38,6
29,1,3,2,38,6
9,1,3,2,43,6
29,1,1,6,33,6
29,1,3,3,82,6
29,1,14,5,33,6
29,1,3,4,38,6
29,1,14,5,33,6
29,1,3,4,38,6
29,1,3,4,62,6
44,1,14,5,33,6
16,2,2,4,67,6
29,4,3,1,38,6
9,2,10,2,52,6
9,2,2,5,62,6
9,2,6,3,38,6
9,1,2,4,38,6
46,2,10,2,52,6
29,1,1,6,33,6
29,2,12,6,52,6
29,2,10,2,52,6
29,2,10,2,52,6
29,1,2,4,38,6
29,3,6,4,52,6
9,1,6,4,38,6
29,1,6,5,62,6
29,1,3,1,72,6
29,2,3,1,57,6
29,1,2,6,62,6
9,1,3,2,38,6
29,1,3,3,43,6
21,1,8,1,28,6
29,4,9,4,33,6
24,2,12,6,52,6
29,1,3,4,62,6
29,1,3,1,43,6
9,3,14,2,28,6
9,2,12,5,62,6
9,1,3,3,43,6
24,1,4,2,43,6
29,4,3,1,38,6
29,2,2,4,67,6
29,4,2,3,43,6
29,1,2,4,38,6
9,1,2,6,62,6
9,2,12,6,52,6
9,1,3,2,43,6
29,2,2,4,67,6
9,1,1,6,33,6
29,1,3,2,43,6
29,1,3,1,72,6
29,1,1,5,38,6
29,3,6,1,23,6
24,1,1,1,62,6
24,3,7,4,33,6
24,1,3,3,43,6
24,1,1,5,28,6
24,1,8,1,28,6
24,4,4,5,38,6
9,1,6,2,33,6
29,3,9,5,23,6
29,3,12,1,43,6
29,3,2,3,48,6
29,4,2,5,38,6
29,1,6,4,38,6
14,1,2,2,48,6
29,3,14,4,43,6
29,4,4,5,38,6
29,4,3,1,38,6
29,2,6,5,33,6
24,3,2,3,48,6
29,1,3,1,43,6
9,1,3,2,38,6
29,3,6,2,33,6
29,1,3,4,62,6
29,1,3,1,43,6
29,4,3,1,38,6
29,1,1,5,38,6
29,2,2,6,48,6
29,3,14,6,48,6
29,3,11,2,48,6
29,1,14,6,33,6
29,1,3,2,43,6
29,1,3,4,38,6
29,3,4,1,28,6
29,3,6,2,33,6
29,3,11,2,48,6
29,1,14,5,33,6
29,4,7,6,33,6
29,1,3,4,62,6
29,2,13,3,57,6
29,2,9,5,38,6
29,4,14,3,28,6
29,1,1,1,62,6
29,2,2,4,67,6
29,4,7,1,23,6
29,2,10,2,52,6
29,4,2,2,43,6
29,3,9,5,23,6
29,1,12,1,33,6
29,3,9,5,23,6
29,2,7,2,38,6
29,2,12,5,62,6
29,2,12,1,52,6
29,1,14,5,33,6
29,1,2,6,62,6
29,4,6,2,28,6
29,1,3,3,82,6
29,1,14,5,33,6
29,3,14,6,38,6
29,2,2,4,43,6
29,3,12,1,48,6
29,3,6,3,48,6
29,1,3,2,38,6
29,1,3,1,43,6
29,1,3,3,62,6
29,1,3,3,55,6
29,3,6,1,77,6
24,3,4,1,28,6
29,4,4,4,33,6
29,4,14,4,28,6
29,1,3,4,62,6
29,2,11,2,57,6
29,4,3,1,38,6
29,4,3,1,38,6
29,2,1,3,48,6
29,1,2,6,38,6
29,4,4,1,33,6
9,3,6,1,23,6
29,2,4,1,57,6
29,3,14,1,57,6
29,4,4,3,43,6
29,4,1,3,28,6
29,1,3,1,43,6
29,2,13,3,57,6
29,1,1,6,33,6
29,1,3,2,43,6
29,3,12,1,43,6
29,1,3,2,43,6
29,4,14,2,28,6
29,4,2,2,43,6
29,2,14,2,52,6
29,4,3,1,38,6
29,4,4,4,33,6
29,2,6,6,38,6
46,1,2,1,38,6
29,2,2,5,62,6
44,2,11,2,57,6
9,2,3,1,57,6
29,1,14,5,33,6
29,4,4,4,65,6
29,4,7,3,38,6
29,1,6,5,62,6
29,2,6,5,38,6
44,1,3,1,43,6
29,1,8,1,28,6
29,3,14,5,48,6
9,1,1,1,62,6
29,2,13,3,57,6
22,1,3,1,43,6
29,1,14,5,33,6
29,4,6,3,33,6
29,3,7,6,48,6
29,2,2,4,43,6
29,1,1,1,62,6
29,1,1,5,28,6
29,4,5,4,33,6
29,2,12,5,62,6
29,1,8,1,28,6
29,1,3,2,43,6
29,4,3,1,38,6
29,2,9,5,38,6
29,2,9,5,57,6
29,4,1,3,28,6
29,4,4,2,38,6
29,1,2,1,38,6
29,4,2,2,43,6
29,4,7,6,33,6
29,4,3,1,38,6
29,1,3,1,43,6
29,2,12,1,67,6
29,1,4,2,38,6
29,1,3,1,43,6
9,2,9,5,57,6
9,3,4,1,28,6
29,3,9,5,23,6
29,1,1,6,33,6
29,2,13,1,38,6
29,4,3,1,38,6
9,1,8,1,28,6
29,2,6,6,38,6
9,1,3,4,62,6
46,2,3,1,57,6
46,2,2,2,52,6
46,1,3,4,38,6
46,3,13,3,48,6
46,3,6,2,33,6
46,3,11,2,48,6
9,1,3,1,43,6
29,1,14,5,33,6
9,1,3,1,43,6
29,1,3,3,62,6
29,2,9,5,38,6
29,1,8,1,28,6
29,1,3,2,38,6
29,3,7,4,33,6
44,3,13,2,28,6
29,1,8,1,28,6
9,1,1,5,28,6
9,2,10,2,52,6
24,2,3,1,57,6
29,3,6,4,52,6
29,3,14,6,43,6
29,1,12,1,33,6
29,2,7,2,38,6
29,2,12,5,62,6
29,1,8,1,28,6
29,2,7,2,38,6
9,1,8,1,28,6
9,2,9,5,57,6
29,1,2,2,48,6
29,4,7,6,33,6
29,1,3,2,43,6
29,4,3,1,38,6
29,4,14,5,33,6
29,1,2,4,38,6
9,3,7,4,33,6
9,1,2,4,38,6
29,2,10,2,52,6
29,4,3,1,38,6
29,4,2,2,43,6
29,4,4,2,38,6
29,2,3,1,57,6
27,1,14,5,33,6
29,4,2,5,38,6
29,3,14,6,48,6
29,4,7,6,33,6
29,2,12,5,62,6
9,3,13,1,48,6
29,3,6,1,23,6
29,2,6,5,38,6
29,1,8,1,28,6
29,3,14,4,43,6
29,1,6,4,38,6
29,2,9,5,38,6
29,1,3,2,43,6
29,4,4,5,38,6
29,1,3,2,43,6
29,1,8,1,28,6
29,3,4,1,28,6
29,2,9,5,57,6
29,4,3,2,23,6
29,2,1,3,48,6
29,3,14,4,43,6
29,2,9,5,57,6
29,1,3,1,43,6
29,1,2,5,38,6
29,4,4,5,38,6
29,1,1,6,33,6
29,1,8,1,28,6
29,3,4,1,28,6
29,1,6,2,28,6
29,1,3,4,62,6
29,1,3,2,43,6
29,4,4,3,43,6
29,4,6,2,43,6
29,3,12,1,48,6
29,1,14,5,33,6
29,3,4,5,26,6
29,4,4,2,38,6
29,4,4,5,38,6
29,4,2,2,43,6
29,2,4,1,57,6
29,4,3,1,38,6
29,4,3,2,23,6
29,1,3,4,62,6
29,4,4,2,38,6
29,2,10,2,52,6
29,3,13,1,48,6
29,2,2,4,67,6
29,1,2,1,38,6
29,3,12,5,33,6
29,2,14,2,52,6
29,1,1,5,28,6
29,2,6,6,38,6
29,4,3,1,38,6
29,3,6,5,33,6
29,2,4,1,57,6
29,1,3,2,43,6
29,3,6,3,48,6
29,1,3,1,43,6
29,3,14,1,57,6
29,3,4,1,28,6
29,1,1,4,43,6
29,4,7,6,33,6
29,2,4,1,57,6
29,4,4,3,23,6
29,3,2,4,28,6
29,4,2,2,43,6
29,4,11,6,23,6
29,1,4,6,38,6
29,2,10,2,52,6
29,4,4,5,38,6
29,1,3,2,38,6
29,2,9,4,57,6
29,1,2,6,62,6
29,1,8,1,28,6
29,3,14,1,57,6
29,2,3,1,57,6
29,3,12,1,43,6
29,4,3,1,28,6
29,4,3,1,38,6
29,1,1,6,33,6
29,1,4,2,62,6
29,3,6,1,23,6
29,2,13,1,38,6
46,3,12,1,43,6
46,3,4,2,48,6
46,2,10,2,52,6
46,1,3,1,43,6
46,1,3,1,72,6
29,2,4,1,57,6
29,3,14,6,38,6
24,3,7,6,48,6
9,1,1,5,28,6
29,3,12,1,48,6
9,3,13,6,28,6
9,1,2,1,62,6
9,1,3,2,43,6
29,4,3,1,38,6
29,4,3,1,28,6
29,1,8,1,28,6
29,1,3,2,43,6
29,3,14,6,48,6
9,1,14,5,33,6
29,1,3,4,38,6
9,1,3,4,38,6
42,1,3,1,43,6
9,3,9,4,28,6
9,2,12,1,52,6
9,1,3,1,43,6
9,1,1,1,62,6
29,2,2,4,43,6
29,1,3,2,43,6
29,1,3,1,43,6
9,1,14,5,33,6
9,3,11,2,43,6
29,4,2,2,43,6
29,3,6,3,48,6
29,2,9,5,57,6
29,4,3,1,38,6
24,2,12,6,52,6
9,1,2,3,38,6
29,2,12,1,52,6
29,3,14,3,28,6
29,3,11,2,43,6
29,2,2,4,43,6
29,1,3,4,62,6
29,1,8,1,28,6
29,2,9,5,38,6
29,1,3,2,38,6
9,2,2,3,57,6
9,1,3,1,43,6
29,1,8,1,28,6
24,1,3,1,43,6
29,1,1,6,33,6
29,4,4,3,23,6
29,3,4,1,28,6
29,1,3,1,43,6
29,2,9,5,38,6
29,1,1,6,33,6
9,1,3,1,43,6
29,3,6,5,33,6
29,1,4,2,62,6
29,4,9,5,28,6
29,3,13,3,48,6
29,4,3,1,38,6
29,3,11,2,48,6
29,4,14,5,33,6
29,1,14,5,33,6
29,3,4,1,28,6
29,1,3,4,62,6
29,4,4,4,38,6
29,2,4,1,57,6
29,3,13,2,28,6
29,4,12,1,33,6
29,2,7,2,38,6
29,2,3,1,57,6
29,2,6,5,38,6
29,1,1,5,28,6
29,1,8,1,28,6
29,4,6,2,28,6
29,3,11,2,48,6
29,2,9,5,57,6
29,2,6,5,38,6
29,2,10,2,52,6
29,2,2,4,43,6
29,4,9,4,33,6
29,2,10,2,52,6
29,1,3,4,62,6
29,3,12,1,43,6
29,4,2,6,43,6
29,4,7,6,33,6
29,1,3,2,38,6
29,3,6,5,33,6
29,1,4,6,38,6
29,2,6,3,38,6
29,2,10,2,52,6
29,3,4,1,28,6
29,2,12,1,52,6
29,3,13,6,28,6
29,4,4,3,28,6
29,1,1,1,62,6
29,1,1,5,28,6
29,1,3,5,60,6
29,1,4,2,43,6
29,2,3,1,57,6
29,2,2,3,57,6
29,1,14,5,33,6
29,4,7,6,33,6
29,2,6,3,38,6
